carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
HYUNDAI i20,2021,35426,Hybrid,Individual,Automatic,First Owner,11.91,932,11,Jaipur
HYUNDAI i20,2018,98832,Petrol,Dealer,Automatic,Second Owner,35.22,1663,11,Pune
HYUNDAI i20,2009,109379,CNG,Individual,Manual,Second Owner,17.03,1894,7,Mumbai
HYUNDAI i20,2018,125107,Electric,Dealer,Manual,First Owner,38.2,930,7,Mumbai
HYUNDAI i20,2008,131681,Electric,Dealer,Automatic,First Owner,30.98,1040,5,Ahmedabad
HYUNDAI i20,2015,128685,Diesel,Individual,Automatic,First Owner,16.56,1357,7,Chennai
HYUNDAI i20,2005,188534,Petrol,Dealer,Automatic,First Owner,21.64,1148,5,Hyderabad
HYUNDAI i20,2010,125737,Hybrid,Individual,Automatic,First Owner,32.54,1813,5,Hyderabad
HYUNDAI i20,2009,27880,Diesel,Dealer,Automatic,First Owner,32.63,1695,5,Ahmedabad
HYUNDAI i20,2020,179892,Diesel,Individual,Automatic,Second Owner,37.97,1536,11,Delhi
HYUNDAI i20,2000,54152,CNG,Individual,Manual,Second Owner,33.53,1396,5,Surat
HYUNDAI i20,2022,37482,Diesel,Dealer,Automatic,Second Owner,35.92,1839,5,Ahmedabad
HYUNDAI i20,2017,126019,Petrol,Individual,Automatic,Second Owner,31.66,976,5,Jaipur
HYUNDAI i20,2007,130390,Diesel,Dealer,Automatic,Second Owner,21.75,1119,7,Bangalore
HYUNDAI i20,2010,32622,Petrol,Dealer,Manual,First Owner,35.69,1458,7,Jaipur
HYUNDAI i20,2014,11024,Diesel,Dealer,Automatic,Second Owner,34.74,1650,7,Ahmedabad
HYUNDAI i20,2014,127189,Petrol,Dealer,Manual,First Owner,18.11,1042,7,Hyderabad
HYUNDAI Creta,2018,123705,Hybrid,Individual,Manual,Second Owner,25.42,1727,5,Pune
HYUNDAI Creta,2006,130138,Diesel,Individual,Automatic,First Owner,33.45,1012,7,Kolkata
HYUNDAI Creta,2013,39025,CNG,Dealer,Manual,Second Owner,23.36,1091,7,Pune
HYUNDAI Creta,2013,18853,Electric,Dealer,Manual,First Owner,17.11,1114,5,Kolkata
HYUNDAI Creta,2009,171090,Electric,Dealer,Manual,Second Owner,35.12,1026,11,Chennai
HYUNDAI Creta,2017,189483,CNG,Dealer,Manual,Second Owner,30.07,1568,11,Jaipur
HYUNDAI Creta,2020,14130,Hybrid,Individual,Manual,Second Owner,11.27,1404,11,Bangalore
HYUNDAI Creta,2000,133328,CNG,Individual,Automatic,Second Owner,17.23,858,5,Chennai
HYUNDAI Creta,2018,44384,Diesel,Individual,Manual,First Owner,35.21,1850,11,Kolkata
HYUNDAI Creta,2012,85307,CNG,Dealer,Automatic,Second Owner,27.38,821,7,Jaipur
HYUNDAI Creta,2021,111864,CNG,Individual,Manual,Second Owner,11.4,1702,7,Jaipur
HYUNDAI Creta,2008,157204,Electric,Dealer,Manual,First Owner,34.19,860,11,Kolkata
HYUNDAI Creta,2009,108248,Petrol,Dealer,Manual,Second Owner,35.54,1918,7,Pune
HYUNDAI Creta,2017,154596,Diesel,Individual,Manual,Second Owner,38.71,1416,5,Kolkata
HYUNDAI Creta,2017,20544,Diesel,Individual,Manual,First Owner,28.18,1824,11,Bangalore
HYUNDAI Creta,2011,97066,Diesel,Dealer,Manual,First Owner,20.68,1860,7,Bangalore
HYUNDAI Creta,2011,78465,Hybrid,Dealer,Manual,Second Owner,12.37,904,5,Hyderabad
HYUNDAI Creta,2002,139317,Diesel,Dealer,Automatic,Second Owner,18.57,1491,7,Bangalore
HYUNDAI Creta,2014,132172,Petrol,Individual,Manual,Second Owner,29.2,1322,5,Bangalore
HYUNDAI Creta,2017,34194,Petrol,Dealer,Manual,Second Owner,11.43,1510,7,Hyderabad
HYUNDAI Creta,2023,113996,Diesel,Individual,Manual,First Owner,24.64,823,5,Mumbai
HYUNDAI Creta,2009,176061,CNG,Dealer,Automatic,First Owner,32.62,1102,11,Ahmedabad
HYUNDAI Creta,2020,143583,Petrol,Individual,Automatic,First Owner,35.51,1009,7,Ahmedabad
HYUNDAI Creta,2020,117363,Hybrid,Dealer,Automatic,First Owner,13.33,1297,11,Chennai
HYUNDAI Creta,2006,132192,CNG,Individual,Automatic,Second Owner,32.01,1500,5,Ahmedabad
HYUNDAI Creta,2012,167337,CNG,Dealer,Manual,First Owner,27.21,1500,5,Ahmedabad
HYUNDAI Creta,2008,76778,Electric,Dealer,Manual,First Owner,14.56,1979,7,Jaipur
HYUNDAI Creta,2005,64125,Electric,Dealer,Manual,Second Owner,13.23,1659,5,Bangalore
HYUNDAI Creta,2008,37913,Electric,Individual,Automatic,First Owner,39.42,1186,5,Surat
HYUNDAI Creta,2019,141827,CNG,Individual,Manual,First Owner,28.22,1836,11,Jaipur
HYUNDAI Creta,2002,109903,Diesel,Individual,Automatic,Second Owner,22.44,1062,5,Ahmedabad
HYUNDAI Creta,2002,128264,Petrol,Individual,Manual,Second Owner,24.12,1446,5,Ahmedabad
HYUNDAI Creta,2009,103908,Petrol,Dealer,Manual,First Owner,30.47,1256,5,Jaipur
HYUNDAI Creta,2018,60346,Diesel,Dealer,Manual,First Owner,29.66,1242,7,Pune
HYUNDAI Creta,2012,173613,CNG,Individual,Automatic,First Owner,19.92,1696,5,Kolkata
HYUNDAI Creta,2011,199752,Electric,Dealer,Automatic,First Owner,36.55,1276,5,Surat
HYUNDAI Creta,2005,98732,Petrol,Dealer,Manual,Second Owner,13.92,1172,11,Jaipur
HYUNDAI Creta,2014,6252,Electric,Individual,Manual,First Owner,16.13,1698,11,Surat
HYUNDAI Creta,2002,173383,Hybrid,Dealer,Manual,First Owner,21.74,1792,7,Delhi
HYUNDAI Creta,2016,74877,Diesel,Individual,Automatic,First Owner,21.48,1874,5,Surat
HYUNDAI Creta,2014,66903,CNG,Individual,Manual,Second Owner,22.69,1489,5,Kolkata
HYUNDAI Creta,2019,15494,CNG,Dealer,Manual,Second Owner,33.91,1668,5,Mumbai
HYUNDAI Creta,2021,84476,Diesel,Individual,Automatic,Second Owner,12.63,1505,7,Ahmedabad
HYUNDAI Creta,2004,42388,Diesel,Dealer,Automatic,First Owner,36.81,977,7,Kolkata
HYUNDAI Creta,2007,166610,Diesel,Individual,Automatic,First Owner,21.46,1042,11,Bangalore
HYUNDAI Creta,2016,158444,CNG,Dealer,Manual,Second Owner,10.34,1947,11,Pune
HYUNDAI Creta,2009,133904,Electric,Dealer,Manual,First Owner,18.01,1612,5,Mumbai
HYUNDAI Creta,2013,180909,Hybrid,Individual,Automatic,Second Owner,31.75,1834,11,Delhi
HYUNDAI Creta,2009,57568,CNG,Individual,Manual,First Owner,34.23,1909,11,Hyderabad
HYUNDAI Creta,2020,167626,Hybrid,Individual,Manual,Second Owner,31.64,1376,5,Bangalore
HYUNDAI Venue,2007,135200,CNG,Dealer,Manual,First Owner,20.67,1550,5,Mumbai
HYUNDAI Venue,2007,50118,Electric,Dealer,Manual,First Owner,37.67,1952,11,Jaipur
HYUNDAI Venue,2006,68235,Electric,Dealer,Manual,Second Owner,35.98,1146,7,Delhi
HYUNDAI Venue,2004,101000,CNG,Dealer,Manual,Second Owner,12.04,810,7,Surat
HYUNDAI Venue,2013,51782,Petrol,Dealer,Automatic,First Owner,19.23,1759,11,Jaipur
HYUNDAI Venue,2004,149128,Petrol,Dealer,Manual,First Owner,19.81,1577,5,Jaipur
HYUNDAI Venue,2004,95736,Diesel,Individual,Manual,First Owner,32.53,1816,5,Mumbai
HYUNDAI Venue,2012,141545,Electric,Individual,Automatic,First Owner,26.52,1596,7,Mumbai
HYUNDAI Venue,2009,34064,Diesel,Dealer,Automatic,First Owner,31.97,1225,5,Mumbai
HYUNDAI Venue,2008,10365,Electric,Individual,Automatic,Second Owner,32.58,851,7,Jaipur
HYUNDAI Venue,2015,28058,Petrol,Individual,Automatic,First Owner,30.67,1076,7,Surat
HYUNDAI Venue,2011,123584,CNG,Dealer,Manual,First Owner,12.63,1457,11,Chennai
HYUNDAI Venue,2015,34937,Diesel,Dealer,Manual,First Owner,19.52,1471,7,Mumbai
HYUNDAI Venue,2023,102116,Petrol,Dealer,Manual,Second Owner,21.27,1268,11,Kolkata
HYUNDAI Venue,2014,176452,Electric,Individual,Manual,Second Owner,38.71,1472,7,Jaipur
HYUNDAI Venue,2022,79844,CNG,Individual,Automatic,Second Owner,36.78,1026,11,Delhi
HYUNDAI Venue,2001,170401,Hybrid,Dealer,Manual,First Owner,26.69,918,7,Ahmedabad
HYUNDAI Venue,2005,20298,Hybrid,Dealer,Manual,Second Owner,39.52,1457,7,Kolkata
HYUNDAI Venue,2011,59157,Petrol,Dealer,Manual,Second Owner,38.7,974,5,Chennai
HYUNDAI Venue,2023,76406,Electric,Dealer,Automatic,Second Owner,37.22,1562,5,Hyderabad
HYUNDAI Venue,2007,43118,Hybrid,Individual,Automatic,Second Owner,20.51,1637,7,Ahmedabad
HYUNDAI Venue,2017,113947,Petrol,Dealer,Automatic,First Owner,35.77,986,11,Kolkata
HYUNDAI Venue,2009,109146,Hybrid,Individual,Manual,Second Owner,17.67,1108,7,Mumbai
HYUNDAI Venue,2002,83312,Electric,Dealer,Manual,Second Owner,15.13,1993,11,Kolkata
HYUNDAI Venue,2022,2001,Electric,Dealer,Manual,First Owner,15.51,1079,11,Delhi
HYUNDAI Venue,2016,137236,Diesel,Dealer,Automatic,First Owner,30.82,1186,5,Jaipur
HYUNDAI Venue,2020,81131,Electric,Individual,Automatic,Second Owner,20.8,1646,5,Jaipur
HYUNDAI Venue,2015,58956,Diesel,Dealer,Manual,Second Owner,19.23,1611,7,Hyderabad
HYUNDAI Venue,2023,160816,Petrol,Individual,Automatic,Second Owner,12.08,1739,7,Kolkata
HYUNDAI Venue,2012,90910,Diesel,Dealer,Automatic,Second Owner,19.47,1132,7,Jaipur
HYUNDAI Venue,2013,178427,CNG,Dealer,Manual,Second Owner,32.6,1591,7,Jaipur
HYUNDAI Venue,2003,198057,Electric,Individual,Manual,Second Owner,18.57,963,7,Surat
HYUNDAI Venue,2000,135379,Diesel,Dealer,Manual,Second Owner,15.16,1478,7,Mumbai
HYUNDAI Venue,2003,97865,Diesel,Individual,Automatic,First Owner,11.39,1898,5,Chennai
HYUNDAI Venue,2005,162481,CNG,Dealer,Manual,Second Owner,16.6,1489,5,Kolkata
HYUNDAI Venue,2006,64666,Electric,Dealer,Automatic,First Owner,17.93,1778,5,Bangalore
HYUNDAI Venue,2023,159158,Diesel,Dealer,Manual,First Owner,12.9,1601,11,Hyderabad
HYUNDAI Venue,2007,13286,Electric,Dealer,Manual,First Owner,36.61,1431,7,Chennai
HYUNDAI Venue,2003,5248,Hybrid,Individual,Manual,First Owner,11.37,1627,5,Ahmedabad
HYUNDAI Venue,2006,196776,Diesel,Individual,Automatic,Second Owner,10.16,1077,5,Hyderabad
HYUNDAI Venue,2003,92607,Diesel,Individual,Automatic,Second Owner,38.64,1633,7,Kolkata
HYUNDAI Venue,2012,154687,Hybrid,Individual,Automatic,First Owner,30.77,1365,7,Mumbai
HYUNDAI Venue,2009,169949,CNG,Individual,Manual,Second Owner,39.31,859,11,Chennai
HYUNDAI Venue,2015,98458,Petrol,Dealer,Automatic,First Owner,27.76,1465,5,Mumbai
HYUNDAI Venue,2016,122476,Hybrid,Individual,Automatic,Second Owner,20.95,1151,7,Kolkata
HYUNDAI Venue,2011,23046,Petrol,Dealer,Automatic,First Owner,20.07,1850,7,Bangalore
HYUNDAI Venue,2020,90284,Electric,Dealer,Manual,Second Owner,23.76,1974,7,Kolkata
HYUNDAI Venue,2015,45064,CNG,Dealer,Manual,First Owner,16.56,923,11,Pune
HYUNDAI Venue,2009,184025,Electric,Individual,Automatic,Second Owner,31.16,1623,11,Bangalore
HYUNDAI Venue,2001,123762,Petrol,Dealer,Manual,Second Owner,18.6,1316,11,Ahmedabad
TATA Nano,2002,81531,Petrol,Individual,Automatic,First Owner,26.68,1947,5,Kolkata
TATA Nano,2020,100760,Hybrid,Dealer,Manual,Second Owner,17.53,1638,11,Hyderabad
TATA Nano,2006,16211,Electric,Dealer,Manual,First Owner,11.54,1484,11,Jaipur
TATA Nano,2000,149155,Petrol,Dealer,Manual,First Owner,13.89,1916,11,Kolkata
TATA Nano,2020,124450,Hybrid,Individual,Manual,Second Owner,14.35,824,5,Hyderabad
TATA Nano,2010,148792,Diesel,Dealer,Automatic,Second Owner,17.1,1038,7,Hyderabad
TATA Nano,2012,117374,Diesel,Dealer,Manual,Second Owner,38.88,1733,11,Pune
TATA Nano,2021,163354,Electric,Individual,Manual,First Owner,27.54,1419,7,Bangalore
TATA Nano,2016,55356,Hybrid,Individual,Manual,Second Owner,15.39,1340,7,Surat
TATA Nano,2017,46330,Petrol,Individual,Automatic,First Owner,20.54,1533,5,Bangalore
TATA Nano,2020,68145,Petrol,Individual,Manual,First Owner,32.91,979,7,Ahmedabad
TATA Nano,2008,23736,Petrol,Dealer,Manual,First Owner,22.68,1092,7,Surat
TATA Nano,2007,45735,CNG,Dealer,Manual,First Owner,14.87,867,11,Ahmedabad
TATA Nano,2008,52774,Electric,Individual,Automatic,Second Owner,35.86,1983,11,Hyderabad
TATA Nano,2005,119229,Petrol,Individual,Manual,First Owner,30.11,1134,5,Surat
TATA Nano,2017,41317,Diesel,Individual,Automatic,First Owner,15.56,1795,5,Pune
TATA Nano,2017,31622,Electric,Dealer,Manual,First Owner,10.78,1601,7,Surat
TATA Nano,2003,130542,Electric,Dealer,Manual,Second Owner,38.18,1580,5,Hyderabad
TATA Nano,2015,140639,Petrol,Dealer,Automatic,Second Owner,24.81,1020,5,Pune
TATA Nano,2012,97590,Diesel,Dealer,Manual,Second Owner,25.92,869,7,Bangalore
TATA Nano,2005,46225,CNG,Individual,Automatic,First Owner,10.8,2000,11,Kolkata
TATA Nano,2020,98898,Hybrid,Dealer,Manual,First Owner,14.06,1208,5,Ahmedabad
TATA Nano,2023,7566,Electric,Dealer,Manual,First Owner,16.47,1393,7,Pune
TATA Nano,2013,59264,Diesel,Dealer,Automatic,Second Owner,34.14,1565,5,Chennai
TATA Nano,2009,160580,Hybrid,Individual,Automatic,Second Owner,32.76,1367,11,Delhi
TATA Nano,2006,38784,Hybrid,Dealer,Automatic,First Owner,17.55,1463,11,Delhi
TATA Nano,2009,185074,Electric,Individual,Automatic,First Owner,10.64,1856,7,Surat
TATA Nano,2021,53688,CNG,Dealer,Automatic,First Owner,14.32,877,11,Delhi
TATA Nano,2014,143138,CNG,Individual,Manual,First Owner,32.43,1926,11,Jaipur
TATA Nano,2015,125771,Hybrid,Individual,Automatic,First Owner,10.37,1376,7,Pune
TATA Nano,2018,51270,Hybrid,Dealer,Manual,First Owner,30.94,852,5,Pune
TATA Nano,2016,141020,Petrol,Dealer,Manual,First Owner,29.85,1227,7,Pune
TATA Nano,2002,172115,Hybrid,Dealer,Manual,First Owner,13.22,1936,7,Mumbai
TATA Nano,2019,142358,Electric,Dealer,Automatic,First Owner,24.26,1552,7,Jaipur
TATA Nano,2019,126350,Electric,Dealer,Automatic,Second Owner,15.06,1532,11,Delhi
TATA Nano,2003,11012,Hybrid,Dealer,Automatic,Second Owner,14.3,1032,11,Delhi
TATA Nano,2008,122092,Diesel,Dealer,Manual,First Owner,26.26,1914,11,Kolkata
TATA Nano,2020,194309,Hybrid,Individual,Manual,Second Owner,22.91,1827,7,Pune
TATA Nano,2016,9682,CNG,Individual,Manual,Second Owner,16.88,1431,7,Delhi
TATA Nano,2009,190337,Electric,Individual,Automatic,Second Owner,32.09,1173,5,Jaipur
TATA Nano,2010,174581,Electric,Dealer,Manual,Second Owner,22.18,1040,11,Kolkata
TATA Nano,2002,190056,CNG,Individual,Manual,Second Owner,15.14,1003,5,Chennai
TATA Nano,2016,198968,Diesel,Dealer,Manual,Second Owner,33.55,1359,11,Pune
TATA Nano,2015,54745,Diesel,Individual,Manual,First Owner,11.15,1557,11,Surat
TATA Nano,2012,24915,Hybrid,Dealer,Manual,First Owner,20.12,913,5,Bangalore
TATA Nano,2016,107842,Hybrid,Individual,Manual,Second Owner,22.86,1511,11,Delhi
TATA Nano,2018,161437,Petrol,Individual,Manual,Second Owner,24.61,1805,5,Ahmedabad
TATA Nano,2010,68942,CNG,Dealer,Automatic,First Owner,11.04,1630,11,Chennai
TATA Nano,2018,23844,Diesel,Dealer,Manual,Second Owner,15.39,1144,11,Mumbai
TATA Nano,2014,51736,Hybrid,Dealer,Automatic,Second Owner,20.25,1975,5,Chennai
TATA Altroz,2010,26654,Electric,Dealer,Manual,Second Owner,17.09,1359,7,Pune
TATA Altroz,2001,7801,Hybrid,Individual,Automatic,Second Owner,27.73,1436,7,Pune
TATA Altroz,2009,36930,Hybrid,Dealer,Manual,First Owner,28.0,901,5,Jaipur
TATA Altroz,2009,23162,CNG,Dealer,Manual,First Owner,36.7,1420,7,Jaipur
TATA Altroz,2001,71230,Electric,Dealer,Manual,Second Owner,15.46,1203,11,Chennai
TATA Altroz,2013,197637,Petrol,Individual,Automatic,First Owner,18.94,1464,5,Jaipur
TATA Altroz,2008,12016,Electric,Dealer,Manual,First Owner,31.25,1422,7,Surat
TATA Altroz,2014,94233,Diesel,Individual,Automatic,First Owner,13.47,1351,5,Jaipur
TATA Altroz,2022,20571,Electric,Dealer,Manual,First Owner,16.81,921,7,Hyderabad
TATA Altroz,2008,165486,Diesel,Individual,Automatic,First Owner,13.55,998,7,Delhi
TATA Altroz,2000,30562,Electric,Dealer,Manual,First Owner,28.27,1028,5,Chennai
TATA Altroz,2016,175059,Petrol,Individual,Automatic,First Owner,29.61,1356,7,Mumbai
TATA Altroz,2012,139624,Electric,Dealer,Automatic,First Owner,10.74,1536,5,Bangalore
TATA Altroz,2020,113701,Diesel,Dealer,Automatic,First Owner,14.64,1214,11,Mumbai
TATA Altroz,2004,73968,CNG,Individual,Automatic,Second Owner,27.86,1661,5,Ahmedabad
TATA Altroz,2004,167332,Hybrid,Dealer,Automatic,Second Owner,14.1,932,11,Hyderabad
TATA Altroz,2013,13657,Petrol,Dealer,Manual,Second Owner,15.74,1031,5,Pune
TATA Altroz,2020,17261,CNG,Individual,Automatic,Second Owner,17.17,1477,7,Hyderabad
TATA Altroz,2021,182591,Hybrid,Dealer,Automatic,First Owner,27.17,1991,11,Ahmedabad
TATA Altroz,2006,169160,Hybrid,Dealer,Automatic,First Owner,34.03,1240,5,Delhi
TATA Altroz,2020,84483,Petrol,Individual,Manual,Second Owner,22.62,1308,7,Jaipur
TATA Altroz,2004,116438,CNG,Individual,Manual,Second Owner,30.34,1780,7,Chennai
TATA Altroz,2016,171601,Hybrid,Individual,Automatic,Second Owner,11.18,848,7,Jaipur
TATA Altroz,2017,118921,Petrol,Individual,Automatic,Second Owner,19.35,1238,11,Surat
TATA Altroz,2019,74445,Electric,Individual,Automatic,First Owner,30.87,1106,5,Hyderabad
TATA Altroz,2017,161398,CNG,Individual,Manual,Second Owner,29.79,1960,5,Pune
TATA Altroz,2016,102462,Electric,Individual,Manual,First Owner,24.39,1665,11,Kolkata
TATA Altroz,2005,161159,Hybrid,Individual,Automatic,Second Owner,23.45,1161,5,Chennai
TATA Altroz,2018,168178,Diesel,Individual,Manual,First Owner,24.01,1884,11,Mumbai
TATA Altroz,2010,123137,Electric,Individual,Automatic,First Owner,33.08,1905,7,Surat
TATA Altroz,2022,61595,Hybrid,Dealer,Automatic,First Owner,33.57,1873,7,Kolkata
TATA Altroz,2009,95706,CNG,Individual,Automatic,First Owner,33.09,1199,11,Chennai
TATA Altroz,2019,163586,Electric,Dealer,Manual,First Owner,17.91,1272,5,Chennai
TATA Altroz,2010,186237,Diesel,Individual,Manual,Second Owner,39.09,1789,5,Delhi
TATA Altroz,2002,141733,Hybrid,Dealer,Manual,First Owner,33.75,1232,11,Hyderabad
TATA Altroz,2004,153520,Petrol,Individual,Automatic,First Owner,36.02,1003,7,Chennai
TATA Altroz,2019,185482,Hybrid,Dealer,Automatic,Second Owner,29.79,976,11,Chennai
TATA Altroz,2005,32110,Electric,Individual,Manual,First Owner,26.72,1089,7,Mumbai
TATA Altroz,2009,95176,Electric,Individual,Automatic,Second Owner,36.67,1282,11,Hyderabad
TATA Altroz,2011,184705,Petrol,Dealer,Manual,Second Owner,11.58,1980,11,Hyderabad
TATA Altroz,2000,194121,Diesel,Individual,Manual,Second Owner,37.44,1175,11,Jaipur
TATA Altroz,2002,90445,Electric,Dealer,Automatic,First Owner,37.86,1651,5,Mumbai
TATA Altroz,2005,21068,CNG,Dealer,Manual,Second Owner,28.93,1780,7,Pune
TATA Altroz,2016,137618,Diesel,Individual,Automatic,Second Owner,39.6,1251,5,Mumbai
TATA Altroz,2021,170519,Petrol,Individual,Manual,First Owner,21.57,1327,7,Delhi
TATA Altroz,2015,177871,Diesel,Dealer,Manual,Second Owner,19.72,1617,7,Chennai
TATA Altroz,2006,35461,Hybrid,Dealer,Manual,Second Owner,32.32,1847,7,Surat
TATA Altroz,2003,57238,Hybrid,Individual,Automatic,Second Owner,39.32,1632,5,Kolkata
TATA Altroz,2005,166593,Electric,Dealer,Automatic,Second Owner,36.19,1113,5,Chennai
TATA Altroz,2001,16053,Diesel,Dealer,Automatic,Second Owner,29.66,1328,7,Mumbai
TATA Nexon,2005,47492,Petrol,Dealer,Automatic,First Owner,19.95,1645,7,Jaipur
TATA Nexon,2005,30067,Petrol,Dealer,Automatic,First Owner,19.56,1325,11,Pune
TATA Nexon,2015,131900,Petrol,Individual,Automatic,Second Owner,20.27,1611,11,Chennai
TATA Nexon,2002,21451,Petrol,Individual,Automatic,Second Owner,14.65,1229,7,Hyderabad
TATA Nexon,2005,145904,CNG,Dealer,Automatic,First Owner,17.25,986,5,Chennai
TATA Nexon,2005,35713,Hybrid,Dealer,Automatic,Second Owner,26.27,1594,11,Pune
TATA Nexon,2002,10988,Diesel,Dealer,Automatic,Second Owner,28.58,1133,5,Kolkata
TATA Nexon,2018,75004,Hybrid,Dealer,Manual,Second Owner,33.2,1660,7,Kolkata
TATA Nexon,2006,54762,Hybrid,Dealer,Manual,First Owner,19.62,1656,11,Kolkata
TATA Nexon,2009,111010,Petrol,Individual,Manual,Second Owner,21.71,1956,11,Mumbai
TATA Nexon,2007,53629,Hybrid,Individual,Automatic,First Owner,11.34,872,5,Ahmedabad
TATA Nexon,2013,48173,CNG,Individual,Automatic,Second Owner,37.3,1377,7,Hyderabad
TATA Nexon,2014,114516,Hybrid,Individual,Manual,Second Owner,39.12,1780,11,Jaipur
TATA Nexon,2001,171050,Electric,Individual,Automatic,First Owner,21.34,902,5,Hyderabad
TATA Nexon,2019,67538,CNG,Individual,Automatic,First Owner,28.25,1351,7,Mumbai
TATA Nexon,2022,199004,Petrol,Individual,Manual,Second Owner,26.92,1012,11,Surat
TATA Nexon,2002,193264,Hybrid,Individual,Manual,First Owner,24.18,1313,5,Ahmedabad
TATA Nexon,2014,51401,Petrol,Individual,Automatic,First Owner,11.61,915,7,Surat
TATA Nexon,2019,153198,Diesel,Individual,Automatic,Second Owner,35.21,1179,11,Kolkata
TATA Nexon,2009,182584,CNG,Individual,Automatic,First Owner,34.17,1526,5,Surat
TATA Nexon,2022,166799,Diesel,Dealer,Manual,First Owner,34.54,1615,11,Hyderabad
TATA Nexon,2000,61849,Petrol,Dealer,Automatic,First Owner,35.06,1526,5,Jaipur
TATA Nexon,2020,82905,Hybrid,Individual,Automatic,First Owner,18.47,1390,11,Ahmedabad
TATA Nexon,2005,6369,Diesel,Individual,Manual,Second Owner,25.23,1089,11,Bangalore
TATA Nexon,2003,96857,Electric,Dealer,Automatic,First Owner,38.95,842,11,Delhi
TATA Nexon,2008,26120,Electric,Individual,Automatic,Second Owner,28.35,1540,5,Surat
TATA Nexon,2004,45889,CNG,Individual,Automatic,First Owner,22.36,1191,11,Mumbai
TATA Nexon,2020,93424,Electric,Individual,Automatic,Second Owner,16.1,1026,5,Mumbai
TATA Nexon,2007,2229,Diesel,Dealer,Automatic,Second Owner,29.86,1735,5,Mumbai
TATA Nexon,2013,42500,Diesel,Individual,Automatic,First Owner,14.46,1218,7,Bangalore
TATA Nexon,2000,167626,Diesel,Individual,Automatic,First Owner,34.76,1408,5,Bangalore
TATA Nexon,2001,196712,Petrol,Individual,Manual,First Owner,24.7,1100,5,Jaipur
TATA Nexon,2022,102373,Electric,Dealer,Automatic,First Owner,13.85,1770,7,Hyderabad
TATA Nexon,2001,89035,Petrol,Dealer,Automatic,Second Owner,37.48,1669,7,Jaipur
TATA Nexon,2022,22602,CNG,Individual,Manual,First Owner,34.97,1014,5,Kolkata
TATA Nexon,2003,16295,Hybrid,Individual,Automatic,First Owner,38.82,1763,11,Mumbai
TATA Nexon,2012,102406,Diesel,Dealer,Automatic,Second Owner,22.82,1379,5,Bangalore
TATA Nexon,2004,94039,Hybrid,Individual,Manual,First Owner,37.24,1198,11,Surat
TATA Nexon,2009,80037,Hybrid,Dealer,Manual,Second Owner,19.67,1649,7,Jaipur
TATA Nexon,2011,146952,Diesel,Individual,Manual,First Owner,21.88,1532,11,Pune
TATA Nexon,2001,178573,Electric,Dealer,Automatic,First Owner,21.53,1039,7,Kolkata
TATA Nexon,2015,180903,Electric,Individual,Manual,First Owner,16.27,1053,11,Ahmedabad
TATA Nexon,2004,9420,Electric,Dealer,Manual,Second Owner,13.31,1221,7,Pune
TATA Nexon,2000,22722,Petrol,Individual,Manual,First Owner,20.06,1961,11,Ahmedabad
TATA Nexon,2004,144840,CNG,Individual,Automatic,Second Owner,12.32,1416,5,Mumbai
TATA Nexon,2009,49879,Electric,Individual,Manual,Second Owner,13.39,1165,5,Bangalore
TATA Nexon,2003,139340,Hybrid,Individual,Manual,First Owner,14.95,1889,7,Hyderabad
TATA Nexon,2006,96308,Petrol,Dealer,Automatic,First Owner,15.35,1242,11,Mumbai
TATA Nexon,2011,79378,Electric,Individual,Automatic,Second Owner,15.2,924,11,Pune
TATA Nexon,2005,41587,Petrol,Dealer,Manual,First Owner,32.67,1131,5,Delhi
