carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
HYUNDAI i20,2016,111370,CNG,Individual,Manual,Second Owner,12.08,2.0,7,Hyderabad
HYUNDAI i20,2013,78935,Diesel,Individual,Manual,Second Owner,35.73,2.0,11,Ahmedabad
HYUNDAI i20,2012,62934,Diesel,Dealer,Manual,Second Owner,37.39,2.4,11,Chennai
HYUNDAI i20,2000,27681,CNG,Individual,Automatic,First Owner,30.17,1.8,7,Surat
HYUNDAI i20,2018,95618,Petrol,Dealer,Automatic,Second Owner,37.08,1.0,5,Kolkata
HYUNDAI i20,2023,76429,Diesel,Dealer,Manual,Second Owner,19.34,1.4,11,Bangalore
HYUNDAI i20,2021,128191,Hybrid,Individual,Automatic,First Owner,11.91,1.4,11,Jaipur
HYUNDAI i20,2018,47955,Petrol,Dealer,Automatic,Second Owner,35.22,2.2,11,Pune
HYUNDAI i20,2009,84636,CNG,Individual,Manual,Second Owner,17.03,1.0,7,Mumbai
HYUNDAI i20,2018,44292,Electric,Dealer,Manual,First Owner,38.2,1.6,7,Mumbai
HYUNDAI i20,2008,99000,Electric,Dealer,Automatic,First Owner,30.98,1.4,5,Ahmedabad
HYUNDAI i20,2015,37334,Diesel,Individual,Automatic,First Owner,16.56,2.6,7,Chennai
HYUNDAI i20,2005,93398,Petrol,Dealer,Automatic,First Owner,21.64,2.4,5,Hyderabad
HYUNDAI i20,2010,36601,Hybrid,Individual,Automatic,First Owner,32.54,2.2,5,Hyderabad
HYUNDAI i20,2009,116335,Diesel,Dealer,Automatic,First Owner,32.63,2.4,5,Ahmedabad
HYUNDAI i20,2020,36444,Diesel,Individual,Automatic,Second Owner,37.97,2.4,11,Delhi
HYUNDAI i20,2000,88801,CNG,Individual,Manual,Second Owner,33.53,1.8,5,Surat
HYUNDAI i20,2022,72944,Diesel,Dealer,Automatic,Second Owner,35.92,1.8,5,Ahmedabad
HYUNDAI i20,2017,62013,Petrol,Individual,Automatic,Second Owner,31.66,1.8,5,Jaipur
HYUNDAI i20,2007,56209,Diesel,Dealer,Automatic,Second Owner,21.75,1.4,7,Bangalore
HYUNDAI i20,2010,36533,Petrol,Dealer,Manual,First Owner,35.69,2.0,7,Jaipur
HYUNDAI i20,2014,74895,Diesel,Dealer,Automatic,Second Owner,34.74,1.6,7,Ahmedabad
HYUNDAI i20,2014,81327,Petrol,Dealer,Manual,First Owner,18.11,2.4,7,Hyderabad
HYUNDAI Creta,2018,126116,Hybrid,Individual,Manual,Second Owner,25.42,1.2,5,Pune
HYUNDAI Creta,2006,118868,Diesel,Individual,Automatic,First Owner,33.45,1.6,7,Kolkata
HYUNDAI Creta,2013,106498,CNG,Dealer,Manual,Second Owner,23.36,1.4,7,Pune
HYUNDAI Creta,2013,45754,Electric,Dealer,Manual,First Owner,17.11,2.2,5,Kolkata
HYUNDAI Creta,2009,32203,Electric,Dealer,Manual,Second Owner,35.12,1.8,11,Chennai
HYUNDAI Creta,2017,81142,CNG,Dealer,Manual,Second Owner,30.07,2.4,11,Jaipur
HYUNDAI Creta,2020,104588,Hybrid,Individual,Manual,Second Owner,11.27,1.0,11,Bangalore
HYUNDAI Creta,2000,90585,CNG,Individual,Automatic,Second Owner,17.23,1.0,5,Chennai
HYUNDAI Creta,2018,57581,Diesel,Individual,Manual,First Owner,35.21,2.0,11,Kolkata
HYUNDAI Creta,2012,27855,CNG,Dealer,Automatic,Second Owner,27.38,2.6,7,Jaipur
HYUNDAI Creta,2021,86029,CNG,Individual,Manual,Second Owner,11.4,2.4,7,Jaipur
HYUNDAI Creta,2008,25538,Electric,Dealer,Manual,First Owner,34.19,1.8,11,Kolkata
HYUNDAI Creta,2009,86394,Petrol,Dealer,Manual,Second Owner,35.54,1.0,7,Pune
HYUNDAI Creta,2017,64750,Diesel,Individual,Manual,Second Owner,38.71,1.6,5,Kolkata
HYUNDAI Creta,2017,25430,Diesel,Individual,Manual,First Owner,28.18,2.0,11,Bangalore
HYUNDAI Creta,2011,22459,Diesel,Dealer,Manual,First Owner,20.68,1.8,7,Bangalore
HYUNDAI Creta,2011,70469,Hybrid,Dealer,Manual,Second Owner,12.37,2.2,5,Hyderabad
HYUNDAI Creta,2002,31215,Diesel,Dealer,Automatic,Second Owner,18.57,2.6,7,Bangalore
HYUNDAI Creta,2014,42659,Petrol,Individual,Manual,Second Owner,29.2,1.2,5,Bangalore
HYUNDAI Creta,2017,74527,Petrol,Dealer,Manual,Second Owner,11.43,2.6,7,Hyderabad
HYUNDAI Creta,2023,53283,Diesel,Individual,Manual,First Owner,24.64,2.0,5,Mumbai
HYUNDAI Creta,2009,89199,CNG,Dealer,Automatic,First Owner,32.62,2.2,11,Ahmedabad
HYUNDAI Creta,2020,125101,Petrol,Individual,Automatic,First Owner,35.51,1.0,7,Ahmedabad
HYUNDAI Creta,2020,28112,Hybrid,Dealer,Automatic,First Owner,13.33,1.4,11,Chennai
HYUNDAI Creta,2006,62077,CNG,Individual,Automatic,Second Owner,32.01,1.0,5,Ahmedabad
HYUNDAI Creta,2012,51994,CNG,Dealer,Manual,First Owner,27.21,1.8,5,Ahmedabad
HYUNDAI Creta,2008,109045,Electric,Dealer,Manual,First Owner,14.56,1.4,7,Jaipur
HYUNDAI Creta,2005,95887,Electric,Dealer,Manual,Second Owner,13.23,2.0,5,Bangalore
HYUNDAI Creta,2008,114909,Electric,Individual,Automatic,First Owner,39.42,1.8,5,Surat
HYUNDAI Creta,2019,51411,CNG,Individual,Manual,First Owner,28.22,2.2,11,Jaipur
HYUNDAI Creta,2002,72637,Diesel,Individual,Automatic,Second Owner,22.44,1.2,5,Ahmedabad
HYUNDAI Creta,2002,67462,Petrol,Individual,Manual,Second Owner,24.12,1.2,5,Ahmedabad
HYUNDAI Creta,2009,107612,Petrol,Dealer,Manual,First Owner,30.47,2.6,5,Jaipur
HYUNDAI Creta,2018,36712,Diesel,Dealer,Manual,First Owner,29.66,2.6,7,Pune
HYUNDAI Creta,2012,84786,CNG,Individual,Automatic,First Owner,19.92,1.6,5,Kolkata
HYUNDAI Creta,2011,20398,Electric,Dealer,Automatic,First Owner,36.55,2.4,5,Surat
HYUNDAI Creta,2005,30471,Petrol,Dealer,Manual,Second Owner,13.92,2.0,11,Jaipur
HYUNDAI Creta,2014,84741,Electric,Individual,Manual,First Owner,16.13,1.2,11,Surat
HYUNDAI Creta,2002,49338,Hybrid,Dealer,Manual,First Owner,21.74,2.4,7,Delhi
HYUNDAI Creta,2016,104368,Diesel,Individual,Automatic,First Owner,21.48,1.8,5,Surat
HYUNDAI Creta,2014,125611,CNG,Individual,Manual,Second Owner,22.69,1.4,5,Kolkata
HYUNDAI Creta,2019,83740,CNG,Dealer,Manual,Second Owner,33.91,1.8,5,Mumbai
HYUNDAI Creta,2021,26348,Diesel,Individual,Automatic,Second Owner,12.63,1.2,7,Ahmedabad
HYUNDAI Creta,2004,36775,Diesel,Dealer,Automatic,First Owner,36.81,1.6,7,Kolkata
HYUNDAI Creta,2007,99991,Diesel,Individual,Automatic,First Owner,21.46,1.4,11,Bangalore
HYUNDAI Creta,2016,97819,CNG,Dealer,Manual,Second Owner,10.34,2.6,11,Pune
HYUNDAI Creta,2009,84562,Electric,Dealer,Manual,First Owner,18.01,1.8,5,Mumbai
HYUNDAI Creta,2013,48177,Hybrid,Individual,Automatic,Second Owner,31.75,1.0,11,Delhi
HYUNDAI Creta,2009,94037,CNG,Individual,Manual,First Owner,34.23,2.6,11,Hyderabad
HYUNDAI Creta,2020,52295,Hybrid,Individual,Manual,Second Owner,31.64,2.2,5,Bangalore
HYUNDAI Venue,2007,74137,CNG,Dealer,Manual,First Owner,20.67,2.2,5,Mumbai
HYUNDAI Venue,2007,47355,Electric,Dealer,Manual,First Owner,37.67,2.6,11,Jaipur
HYUNDAI Venue,2006,47912,Electric,Dealer,Manual,Second Owner,35.98,1.4,7,Delhi
HYUNDAI Venue,2004,100631,CNG,Dealer,Manual,Second Owner,12.04,1.0,7,Surat
HYUNDAI Venue,2013,46844,Petrol,Dealer,Automatic,First Owner,19.23,1.6,11,Jaipur
HYUNDAI Venue,2004,21770,Petrol,Dealer,Manual,First Owner,19.81,2.4,5,Jaipur
HYUNDAI Venue,2004,76371,Diesel,Individual,Manual,First Owner,32.53,1.2,5,Mumbai
HYUNDAI Venue,2012,129231,Electric,Individual,Automatic,First Owner,26.52,1.4,7,Mumbai
HYUNDAI Venue,2009,41484,Diesel,Dealer,Automatic,First Owner,31.97,2.0,5,Mumbai
HYUNDAI Venue,2008,93825,Electric,Individual,Automatic,Second Owner,32.58,1.8,7,Jaipur
HYUNDAI Venue,2015,97495,Petrol,Individual,Automatic,First Owner,30.67,2.4,7,Surat
HYUNDAI Venue,2011,21712,CNG,Dealer,Manual,First Owner,12.63,1.8,11,Chennai
HYUNDAI Venue,2015,98738,Diesel,Dealer,Manual,First Owner,19.52,1.8,7,Mumbai
HYUNDAI Venue,2023,75662,Petrol,Dealer,Manual,Second Owner,21.27,1.0,11,Kolkata
HYUNDAI Venue,2014,114643,Electric,Individual,Manual,Second Owner,38.71,1.4,7,Jaipur
HYUNDAI Venue,2022,96921,CNG,Individual,Automatic,Second Owner,36.78,1.2,11,Delhi
HYUNDAI Venue,2001,68822,Hybrid,Dealer,Manual,First Owner,26.69,2.0,7,Ahmedabad
HYUNDAI Venue,2005,80902,Hybrid,Dealer,Manual,Second Owner,39.52,2.6,7,Kolkata
HYUNDAI Venue,2011,25797,Petrol,Dealer,Manual,Second Owner,38.7,1.4,5,Chennai
HYUNDAI Venue,2023,55384,Electric,Dealer,Automatic,Second Owner,37.22,1.0,5,Hyderabad
HYUNDAI Venue,2007,40799,Hybrid,Individual,Automatic,Second Owner,20.51,2.2,7,Ahmedabad
HYUNDAI Venue,2017,33050,Petrol,Dealer,Automatic,First Owner,35.77,2.2,11,Kolkata
HYUNDAI Venue,2009,113304,Hybrid,Individual,Manual,Second Owner,17.67,2.4,7,Mumbai
HYUNDAI Venue,2002,56245,Electric,Dealer,Manual,Second Owner,15.13,2.4,11,Kolkata
HYUNDAI Venue,2022,24147,Electric,Dealer,Manual,First Owner,15.51,1.8,11,Delhi
HYUNDAI Venue,2016,55511,Diesel,Dealer,Automatic,First Owner,30.82,1.2,5,Jaipur
HYUNDAI Venue,2020,71786,Electric,Individual,Automatic,Second Owner,20.8,2.4,5,Jaipur
HYUNDAI Venue,2015,129324,Diesel,Dealer,Manual,Second Owner,19.23,2.0,7,Hyderabad
HYUNDAI Venue,2023,38894,Petrol,Individual,Automatic,Second Owner,12.08,1.2,7,Kolkata
HYUNDAI Venue,2012,45028,Diesel,Dealer,Automatic,Second Owner,19.47,1.0,7,Jaipur
HYUNDAI Venue,2013,81021,CNG,Dealer,Manual,Second Owner,32.6,1.4,7,Jaipur
HYUNDAI Venue,2003,118283,Electric,Individual,Manual,Second Owner,18.57,1.8,7,Surat
HYUNDAI Venue,2000,50221,Diesel,Dealer,Manual,Second Owner,15.16,1.8,7,Mumbai
HYUNDAI Venue,2003,23164,Diesel,Individual,Automatic,First Owner,11.39,1.6,5,Chennai
HYUNDAI Venue,2005,107984,CNG,Dealer,Manual,Second Owner,16.6,2.2,5,Kolkata
HYUNDAI Venue,2006,37622,Electric,Dealer,Automatic,First Owner,17.93,2.0,5,Bangalore
HYUNDAI Venue,2023,125762,Diesel,Dealer,Manual,First Owner,12.9,2.4,11,Hyderabad
HYUNDAI Venue,2007,53357,Electric,Dealer,Manual,First Owner,36.61,1.4,7,Chennai
HYUNDAI Venue,2003,87346,Hybrid,Individual,Manual,First Owner,11.37,2.2,5,Ahmedabad
HYUNDAI Venue,2006,115753,Diesel,Individual,Automatic,Second Owner,10.16,1.0,5,Hyderabad
HYUNDAI Venue,2003,128500,Diesel,Individual,Automatic,Second Owner,38.64,1.6,7,Kolkata
HYUNDAI Venue,2012,89658,Hybrid,Individual,Automatic,First Owner,30.77,2.6,7,Mumbai
HYUNDAI Venue,2009,37843,CNG,Individual,Manual,Second Owner,39.31,2.6,11,Chennai
HYUNDAI Venue,2015,86208,Petrol,Dealer,Automatic,First Owner,27.76,1.4,5,Mumbai
HYUNDAI Venue,2016,54408,Hybrid,Individual,Automatic,Second Owner,20.95,1.0,7,Kolkata
HYUNDAI Venue,2011,80646,Petrol,Dealer,Automatic,First Owner,20.07,2.6,7,Bangalore
HYUNDAI Venue,2020,29010,Electric,Dealer,Manual,Second Owner,23.76,1.8,7,Kolkata
HYUNDAI Venue,2015,69643,CNG,Dealer,Manual,First Owner,16.56,2.4,11,Pune
HYUNDAI Venue,2009,61077,Electric,Individual,Automatic,Second Owner,31.16,1.0,11,Bangalore
HYUNDAI Venue,2001,72818,Petrol,Dealer,Manual,Second Owner,18.6,1.2,11,Ahmedabad
TATA Nano,2002,113899,Petrol,Individual,Automatic,First Owner,26.68,1.6,5,Kolkata
TATA Nano,2020,56679,Hybrid,Dealer,Manual,Second Owner,17.53,2.2,11,Hyderabad
TATA Nano,2006,54893,Electric,Dealer,Manual,First Owner,11.54,2.0,11,Jaipur
TATA Nano,2000,20442,Petrol,Dealer,Manual,First Owner,13.89,1.2,11,Kolkata
TATA Nano,2020,86635,Hybrid,Individual,Manual,Second Owner,14.35,1.8,5,Hyderabad
TATA Nano,2010,93400,Diesel,Dealer,Automatic,Second Owner,17.1,1.0,7,Hyderabad
TATA Nano,2012,68739,Diesel,Dealer,Manual,Second Owner,38.88,2.0,11,Pune
TATA Nano,2021,90037,Electric,Individual,Manual,First Owner,27.54,1.4,7,Bangalore
TATA Nano,2016,33796,Hybrid,Individual,Manual,Second Owner,15.39,2.2,7,Surat
TATA Nano,2017,37959,Petrol,Individual,Automatic,First Owner,20.54,2.4,5,Bangalore
TATA Nano,2020,31853,Petrol,Individual,Manual,First Owner,32.91,1.0,7,Ahmedabad
TATA Nano,2008,74862,Petrol,Dealer,Manual,First Owner,22.68,2.2,7,Surat
TATA Nano,2007,63485,CNG,Dealer,Manual,First Owner,14.87,2.0,11,Ahmedabad
TATA Nano,2008,95015,Electric,Individual,Automatic,Second Owner,35.86,1.4,11,Hyderabad
TATA Nano,2005,122017,Petrol,Individual,Manual,First Owner,30.11,2.4,5,Surat
TATA Nano,2017,91250,Diesel,Individual,Automatic,First Owner,15.56,2.0,5,Pune
TATA Nano,2017,44346,Electric,Dealer,Manual,First Owner,10.78,1.2,7,Surat
TATA Nano,2003,95717,Electric,Dealer,Manual,Second Owner,38.18,2.2,5,Hyderabad
TATA Nano,2015,129321,Petrol,Dealer,Automatic,Second Owner,24.81,2.2,5,Pune
TATA Nano,2012,40034,Diesel,Dealer,Manual,Second Owner,25.92,2.0,7,Bangalore
TATA Nano,2005,121479,CNG,Individual,Automatic,First Owner,10.8,2.2,11,Kolkata
TATA Nano,2020,88312,Hybrid,Dealer,Manual,First Owner,14.06,1.6,5,Ahmedabad
TATA Nano,2023,21232,Electric,Dealer,Manual,First Owner,16.47,1.4,7,Pune
TATA Nano,2013,122997,Diesel,Dealer,Automatic,Second Owner,34.14,1.0,5,Chennai
TATA Nano,2009,27386,Hybrid,Individual,Automatic,Second Owner,32.76,1.6,11,Delhi
TATA Nano,2006,94503,Hybrid,Dealer,Automatic,First Owner,17.55,2.2,11,Delhi
TATA Nano,2009,37970,Electric,Individual,Automatic,First Owner,10.64,2.6,7,Surat
TATA Nano,2021,63213,CNG,Dealer,Automatic,First Owner,14.32,1.0,11,Delhi
TATA Nano,2014,74742,CNG,Individual,Manual,First Owner,32.43,1.6,11,Jaipur
TATA Nano,2015,33956,Hybrid,Individual,Automatic,First Owner,10.37,1.8,7,Pune
TATA Nano,2018,86883,Hybrid,Dealer,Manual,First Owner,30.94,2.4,5,Pune
TATA Nano,2016,33687,Petrol,Dealer,Manual,First Owner,29.85,1.0,7,Pune
TATA Nano,2002,27664,Hybrid,Dealer,Manual,First Owner,13.22,1.2,7,Mumbai
TATA Nano,2019,79676,Electric,Dealer,Automatic,First Owner,24.26,1.4,7,Jaipur
TATA Nano,2019,65213,Electric,Dealer,Automatic,Second Owner,15.06,2.4,11,Delhi
TATA Nano,2003,65220,Hybrid,Dealer,Automatic,Second Owner,14.3,1.0,11,Delhi
TATA Nano,2008,110033,Diesel,Dealer,Manual,First Owner,26.26,1.2,11,Kolkata
TATA Nano,2020,92059,Hybrid,Individual,Manual,Second Owner,22.91,2.2,7,Pune
TATA Nano,2016,105312,CNG,Individual,Manual,Second Owner,16.88,1.8,7,Delhi
TATA Nano,2009,71228,Electric,Individual,Automatic,Second Owner,32.09,2.4,5,Jaipur
TATA Nano,2010,110510,Electric,Dealer,Manual,Second Owner,22.18,1.8,11,Kolkata
TATA Nano,2002,49772,CNG,Individual,Manual,Second Owner,15.14,2.6,5,Chennai
TATA Nano,2016,40812,Diesel,Dealer,Manual,Second Owner,33.55,1.2,11,Pune
TATA Nano,2015,90045,Diesel,Individual,Manual,First Owner,11.15,1.4,11,Surat
TATA Nano,2012,38306,Hybrid,Dealer,Manual,First Owner,20.12,1.8,5,Bangalore
TATA Nano,2016,70000,Hybrid,Individual,Manual,Second Owner,22.86,2.2,11,Delhi
TATA Nano,2018,62514,Petrol,Individual,Manual,Second Owner,24.61,1.8,5,Ahmedabad
TATA Nano,2010,113567,CNG,Dealer,Automatic,First Owner,11.04,2.6,11,Chennai
TATA Nano,2018,91573,Diesel,Dealer,Manual,Second Owner,15.39,2.0,11,Mumbai
TATA Nano,2014,124715,Hybrid,Dealer,Automatic,Second Owner,20.25,2.6,5,Chennai
TATA Altroz,2010,83034,Electric,Dealer,Manual,Second Owner,17.09,1.2,7,Pune
TATA Altroz,2001,97978,Hybrid,Individual,Automatic,Second Owner,27.73,2.2,7,Pune
TATA Altroz,2009,89280,Hybrid,Dealer,Manual,First Owner,28.0,2.2,5,Jaipur
TATA Altroz,2009,57576,CNG,Dealer,Manual,First Owner,36.7,1.0,7,Jaipur
TATA Altroz,2001,92325,Electric,Dealer,Manual,Second Owner,15.46,2.6,11,Chennai
TATA Altroz,2013,83968,Petrol,Individual,Automatic,First Owner,18.94,1.0,5,Jaipur
TATA Altroz,2008,73545,Electric,Dealer,Manual,First Owner,31.25,1.6,7,Surat
TATA Altroz,2014,42678,Diesel,Individual,Automatic,First Owner,13.47,1.6,5,Jaipur
TATA Altroz,2022,24626,Electric,Dealer,Manual,First Owner,16.81,2.2,7,Hyderabad
TATA Altroz,2008,90890,Diesel,Individual,Automatic,First Owner,13.55,2.2,7,Delhi
TATA Altroz,2000,28129,Electric,Dealer,Manual,First Owner,28.27,2.6,5,Chennai
TATA Altroz,2016,111746,Petrol,Individual,Automatic,First Owner,29.61,1.6,7,Mumbai
TATA Altroz,2012,72944,Electric,Dealer,Automatic,First Owner,10.74,1.6,5,Bangalore
TATA Altroz,2020,99369,Diesel,Dealer,Automatic,First Owner,14.64,1.4,11,Mumbai
TATA Altroz,2004,31104,CNG,Individual,Automatic,Second Owner,27.86,2.2,5,Ahmedabad
TATA Altroz,2004,20679,Hybrid,Dealer,Automatic,Second Owner,14.1,2.0,11,Hyderabad
TATA Altroz,2013,80446,Petrol,Dealer,Manual,Second Owner,15.74,1.2,5,Pune
TATA Altroz,2020,53696,CNG,Individual,Automatic,Second Owner,17.17,2.0,7,Hyderabad
TATA Altroz,2021,72893,Hybrid,Dealer,Automatic,First Owner,27.17,1.2,11,Ahmedabad
TATA Altroz,2006,35663,Hybrid,Dealer,Automatic,First Owner,34.03,2.4,5,Delhi
TATA Altroz,2020,74823,Petrol,Individual,Manual,Second Owner,22.62,2.4,7,Jaipur
TATA Altroz,2004,129410,CNG,Individual,Manual,Second Owner,30.34,1.2,7,Chennai
TATA Altroz,2016,65281,Hybrid,Individual,Automatic,Second Owner,11.18,1.0,7,Jaipur
TATA Altroz,2017,116518,Petrol,Individual,Automatic,Second Owner,19.35,2.2,11,Surat
TATA Altroz,2019,122403,Electric,Individual,Automatic,First Owner,30.87,2.0,5,Hyderabad
TATA Altroz,2017,32816,CNG,Individual,Manual,Second Owner,29.79,2.2,5,Pune
TATA Altroz,2016,71534,Electric,Individual,Manual,First Owner,24.39,1.0,11,Kolkata
TATA Altroz,2005,71711,Hybrid,Individual,Automatic,Second Owner,23.45,1.6,5,Chennai
TATA Altroz,2018,20874,Diesel,Individual,Manual,First Owner,24.01,1.0,11,Mumbai
TATA Altroz,2010,62145,Electric,Individual,Automatic,First Owner,33.08,2.0,7,Surat
TATA Altroz,2022,76637,Hybrid,Dealer,Automatic,First Owner,33.57,2.0,7,Kolkata
TATA Altroz,2009,101020,CNG,Individual,Automatic,First Owner,33.09,1.2,11,Chennai
TATA Altroz,2019,78371,Electric,Dealer,Manual,First Owner,17.91,2.4,5,Chennai
TATA Altroz,2010,77619,Diesel,Individual,Manual,Second Owner,39.09,2.4,5,Delhi
TATA Altroz,2002,52716,Hybrid,Dealer,Manual,First Owner,33.75,1.8,11,Hyderabad
TATA Altroz,2004,23174,Petrol,Individual,Automatic,First Owner,36.02,1.8,7,Chennai
TATA Altroz,2019,40272,Hybrid,Dealer,Automatic,Second Owner,29.79,1.8,11,Chennai
TATA Altroz,2005,82600,Electric,Individual,Manual,First Owner,26.72,1.8,7,Mumbai
TATA Altroz,2009,85228,Electric,Individual,Automatic,Second Owner,36.67,2.0,11,Hyderabad
TATA Altroz,2011,115691,Petrol,Dealer,Manual,Second Owner,11.58,2.2,11,Hyderabad
TATA Altroz,2000,27671,Diesel,Individual,Manual,Second Owner,37.44,1.0,11,Jaipur
TATA Altroz,2002,28070,Electric,Dealer,Automatic,First Owner,37.86,1.6,5,Mumbai
TATA Altroz,2005,93271,CNG,Dealer,Manual,Second Owner,28.93,2.2,7,Pune
TATA Altroz,2016,114631,Diesel,Individual,Automatic,Second Owner,39.6,1.8,5,Mumbai
TATA Altroz,2021,107825,Petrol,Individual,Manual,First Owner,21.57,2.4,7,Delhi
TATA Altroz,2015,33847,Diesel,Dealer,Manual,Second Owner,19.72,2.6,7,Chennai
TATA Altroz,2006,125109,Hybrid,Dealer,Manual,Second Owner,32.32,2.4,7,Surat
TATA Altroz,2003,65543,Hybrid,Individual,Automatic,Second Owner,39.32,1.4,5,Kolkata
TATA Altroz,2005,44107,Electric,Dealer,Automatic,Second Owner,36.19,2.0,5,Chennai
TATA Altroz,2001,28081,Diesel,Dealer,Automatic,Second Owner,29.66,1.0,7,Mumbai
TATA Nexon,2005,50220,Petrol,Dealer,Automatic,First Owner,19.95,1.2,7,Jaipur
TATA Nexon,2005,123259,Petrol,Dealer,Automatic,First Owner,19.56,1.4,11,Pune
TATA Nexon,2015,49956,Petrol,Individual,Automatic,Second Owner,20.27,2.4,11,Chennai
TATA Nexon,2002,53828,Petrol,Individual,Automatic,Second Owner,14.65,1.8,7,Hyderabad
TATA Nexon,2005,77171,CNG,Dealer,Automatic,First Owner,17.25,2.6,5,Chennai
TATA Nexon,2005,59683,Hybrid,Dealer,Automatic,Second Owner,26.27,2.6,11,Pune
TATA Nexon,2002,51474,Diesel,Dealer,Automatic,Second Owner,28.58,1.2,5,Kolkata
TATA Nexon,2018,56846,Hybrid,Dealer,Manual,Second Owner,33.2,1.2,7,Kolkata
TATA Nexon,2006,85232,Hybrid,Dealer,Manual,First Owner,19.62,1.6,11,Kolkata
TATA Nexon,2009,126450,Petrol,Individual,Manual,Second Owner,21.71,1.0,11,Mumbai
TATA Nexon,2007,32721,Hybrid,Individual,Automatic,First Owner,11.34,1.2,5,Ahmedabad
TATA Nexon,2013,77892,CNG,Individual,Automatic,Second Owner,37.3,1.4,7,Hyderabad
TATA Nexon,2014,45921,Hybrid,Individual,Manual,Second Owner,39.12,1.2,11,Jaipur
TATA Nexon,2001,84321,Electric,Individual,Automatic,First Owner,21.34,1.4,5,Hyderabad
TATA Nexon,2019,87243,CNG,Individual,Automatic,First Owner,28.25,2.2,7,Mumbai
TATA Nexon,2022,57683,Petrol,Individual,Manual,Second Owner,26.92,1.2,11,Surat
TATA Nexon,2002,81113,Hybrid,Individual,Manual,First Owner,24.18,1.2,5,Ahmedabad
TATA Nexon,2014,98031,Petrol,Individual,Automatic,First Owner,11.61,2.4,7,Surat
TATA Nexon,2019,92829,Diesel,Individual,Automatic,Second Owner,35.21,2.2,11,Kolkata
TATA Nexon,2009,91260,CNG,Individual,Automatic,First Owner,34.17,2.2,5,Surat
TATA Nexon,2022,56698,Diesel,Dealer,Manual,First Owner,34.54,2.2,11,Hyderabad
TATA Nexon,2000,52869,Petrol,Dealer,Automatic,First Owner,35.06,2.6,5,Jaipur
TATA Nexon,2020,42588,Hybrid,Individual,Automatic,First Owner,18.47,1.4,11,Ahmedabad
TATA Nexon,2005,44244,Diesel,Individual,Manual,Second Owner,25.23,1.2,11,Bangalore
TATA Nexon,2003,23377,Electric,Dealer,Automatic,First Owner,38.95,2.0,11,Delhi
TATA Nexon,2008,24109,Electric,Individual,Automatic,Second Owner,28.35,2.0,5,Surat
TATA Nexon,2004,55577,CNG,Individual,Automatic,First Owner,22.36,2.6,11,Mumbai
TATA Nexon,2020,111528,Electric,Individual,Automatic,Second Owner,16.1,2.4,5,Mumbai
TATA Nexon,2007,23703,Diesel,Dealer,Automatic,Second Owner,29.86,1.2,5,Mumbai
TATA Nexon,2013,30778,Diesel,Individual,Automatic,First Owner,14.46,1.2,7,Bangalore
TATA Nexon,2000,85350,Diesel,Individual,Automatic,First Owner,34.76,2.0,5,Bangalore
TATA Nexon,2001,82664,Petrol,Individual,Manual,First Owner,24.7,2.2,5,Jaipur
TATA Nexon,2022,129158,Electric,Dealer,Automatic,First Owner,13.85,2.0,7,Hyderabad
TATA Nexon,2001,102302,Petrol,Dealer,Automatic,Second Owner,37.48,2.2,7,Jaipur
TATA Nexon,2022,65548,CNG,Individual,Manual,First Owner,34.97,2.0,5,Kolkata
TATA Nexon,2003,89784,Hybrid,Individual,Automatic,First Owner,38.82,1.8,11,Mumbai
TATA Nexon,2012,63385,Diesel,Dealer,Automatic,Second Owner,22.82,2.0,5,Bangalore
TATA Nexon,2004,53704,Hybrid,Individual,Manual,First Owner,37.24,2.6,11,Surat
TATA Nexon,2009,68558,Hybrid,Dealer,Manual,Second Owner,19.67,2.2,7,Jaipur
TATA Nexon,2011,102091,Diesel,Individual,Manual,First Owner,21.88,1.0,11,Pune
TATA Nexon,2001,117205,Electric,Dealer,Automatic,First Owner,21.53,1.2,7,Kolkata
TATA Nexon,2015,80875,Electric,Individual,Manual,First Owner,16.27,2.4,11,Ahmedabad
TATA Nexon,2004,108201,Electric,Dealer,Manual,Second Owner,13.31,1.8,7,Pune
TATA Nexon,2000,90959,Petrol,Individual,Manual,First Owner,20.06,1.2,11,Ahmedabad
TATA Nexon,2004,118361,CNG,Individual,Automatic,Second Owner,12.32,1.6,5,Mumbai
TATA Nexon,2009,55127,Electric,Individual,Manual,Second Owner,13.39,1.6,5,Bangalore
TATA Nexon,2003,124602,Hybrid,Individual,Manual,First Owner,14.95,1.6,7,Hyderabad
TATA Nexon,2006,81408,Petrol,Dealer,Automatic,First Owner,15.35,1.6,11,Mumbai
TATA Nexon,2011,43468,Electric,Individual,Automatic,Second Owner,15.2,1.8,11,Pune
TATA Nexon,2005,124799,Petrol,Dealer,Manual,First Owner,32.67,1.4,5,Delhi
TATA Harrier,2021,77082,Petrol,Dealer,Manual,First Owner,38.84,1.6,11,Kolkata
TATA Harrier,2006,90947,Petrol,Individual,Manual,Second Owner,30.23,1.2,11,Chennai
TATA Harrier,2005,37854,CNG,Dealer,Automatic,Second Owner,38.58,2.6,7,Chennai
TATA Harrier,2022,86461,Electric,Dealer,Manual,Second Owner,18.27,2.2,5,Kolkata
TATA Harrier,2002,98023,CNG,Dealer,Manual,Second Owner,16.74,1.0,11,Delhi
